YEAR	MONTH	DAY	DAY_OF_WEEK	AIRLINE	FLIGHT_NUMBER	TAIL_NUMBER	ORIGIN_AIRPORT	DESTINATION_AIRPORT	SCHEDULED_DEPARTURE	DEPARTURE_DELAY	ARRIVAL_DELAY	CANCELLED
2015	1	3	6	DL	966	N382DA	PHX	SLC	1405	-1	4	0
2015	1	3	6	DL	1720	N315US	PHX	SLC	1741	-6	-7	0
2015	1	3	6	DL	2578	N6707A	PHX	SLC	1920	-5	-11	0
2015	1	3	6	DL	2290	N937DN	PIT	ATL	635	14	92	0
2015	1	3	6	DL	2126	N944DL	PIT	ATL	810	50	78	0
2015	1	3	6	DL	1295	N919AT	PIT	ATL	1116	26	27	0
2015	1	3	6	DL	2120	N910AT	PIT	ATL	1321	0	-1	0
2015	1	3	6	DL	1478	N926AT	PIT	ATL	1458	5	6	0
2015	1	3	6	DL	754	N934AT	PIT	ATL	1730	-5	0	0
2015	1	3	6	DL	2313	N896AT	PIT	ATL	1845	76	81	0
2015	1	3	6	DL	1214	N916DE	PIT	DTW	620	154	165	0
2015	1	3	6	DL	2575	N366NB	PIT	MSP	645	85	91	0
2015	1	3	6	DL	1785	N302NB	PIT	MSP	1715	-1	-17	0
2015	1	3	6	DL	1234	N963DL	PNS	ATL	600	-5	-13	0
2015	1	3	6	DL	1078	N928DL	PNS	ATL	730	-5	-4	0
2015	1	3	6	DL	2212	N927AT	PNS	ATL	907	-9	-16	0
2015	1	3	6	DL	1353	N933DL	PNS	ATL	1203	-1	-13	0
2015	1	3	6	DL	1270	N935AT	PNS	ATL	1437	-5	0	0
2015	1	3	6	DL	1832	N953AT	PNS	ATL	1600	2	-2	0
2015	1	3	6	DL	1913	N318NB	PSP	MSP	1245	-3	12	0
2015	1	3	6	DL	1263	N908DE	PVD	ATL	700	-1	-9	0
2015	1	3	6	DL	2225	N959AT	PVD	ATL	1236	-3	-16	0
2015	1	3	6	DL	1112	N962DL	PVD	ATL	1808	8	84	0
2015	1	3	6	DL	1249	N346NB	PWM	ATL	630	102	82	0
2015	1	3	6	DL	1144	N926DH	RDU	ATL	510	-5	-5	0
2015	1	3	6	DL	1456	N815DN	RDU	ATL	605	-7	-14	0
2015	1	3	6	DL	1482	N317US	RDU	ATL	715	-2	18	0
2015	1	3	6	DL	1137	N935DL	RDU	ATL	815	-3	-3	0
2015	1	3	6	DL	1294	N936DN	RDU	ATL	1100	-2	-5	0
2015	1	3	6	DL	1803	N922DL	RDU	ATL	1330	-3	0	0
2015	1	3	6	DL	1077	N950DL	RDU	ATL	1610	-3	-6	0
2015	1	3	6	DL	800	N967DL	RDU	ATL	1715	-5	-13	0
2015	1	3	6	DL	1774	N988DL	RDU	ATL	1815	-5	-7	0
2015	1	3	6	DL	2144	N956DN	RDU	ATL	1930	34	73	0
2015	1	3	6	DL	2356	N357NW	RDU	DTW	600	5	5	0
2015	1	3	6	DL	1097	N327NW	RDU	LAX	817	-8	-37	0
2015	1	3	6	DL	1566	N314US	RDU	LAX	1949	35	34	0
2015	1	3	6	DL	1961	N960DL	RIC	ATL	600	1	-6	0
2015	1	3	6	DL	1673	N905DA	RIC	ATL	700	-2	13	0
2015	1	3	6	DL	2484	N903DA	RIC	ATL	1050	0	-9	0
2015	1	3	6	DL	2452	N956AT	RIC	ATL	1220	2	2	0
2015	1	3	6	DL	2399	N933AT	RIC	ATL	1415	1	-9	0
2015	1	3	6	DL	1178	N941DN	RIC	ATL	1642	15	20	0
2015	1	3	6	DL	1307	N892AT	RIC	ATL	1815	8	13	0
2015	1	3	6	DL	1849	N322NB	RNO	MSP	1133	1	-2	0
2015	1	3	6	DL	2551	N345NW	RNO	SLC	600	-6	-23	0
2015	1	3	6	DL	2137	N367NW	RNO	SLC	1208	-1	-1	0
2015	1	3	6	DL	1417	N333NB	ROA	ATL	555	-3	-14	0
2015	1	3	6	DL	2129	N909DA	ROC	ATL	620	-3	10	0
2015	1	3	6	DL	1367	N939DN	ROC	ATL	1155	-3	21	0
2015	1	3	6	DL	1584	N957DN	ROC	ATL	1745	111	105	0
2015	1	3	6	DL	1332	N533US	RSW	ATL	600	-2	-15	0
2015	1	3	6	DL	1877	N667DN	RSW	ATL	705	-7	-1	0
2015	1	3	6	DL	1122	N916DN	RSW	ATL	1033	-6	-12	0
2015	1	3	6	DL	1068	N905DA	RSW	ATL	1220	8	8	0
2015	1	3	6	DL	2267	N616DL	RSW	ATL	1332	-2	14	0
2015	1	3	6	DL	2457	N552NW	RSW	ATL	1500	-3	-1	0
2015	1	3	6	DL	1136	N963DL	RSW	ATL	1611	5	9	0
2015	1	3	6	DL	2396	N952DN	RSW	ATL	1755	11	29	0
2015	1	3	6	DL	2263	N617DL	RSW	ATL	1900	-5	-5	0
2015	1	3	6	DL	2359	N352NW	RSW	CVG	1044	-5	-13	0
2015	1	3	6	DL	1808	N904DE	RSW	CVG	1300	-12	-10	0
2015	1	3	6	DL	1775	N352NW	RSW	CVG	1659	-2	-7	0
2015	1	3	6	DL	1352	N543US	RSW	DTW	815	14	7	0
2015	1	3	6	DL	853	N557NW	RSW	DTW	1145	-3	-14	0
2015	1	3	6	DL	1360	N553NW	RSW	DTW	1330	-9	-24	0
2015	1	3	6	DL	1361	N550NW	RSW	DTW	1559	85	69	0
2015	1	3	6	DL	2177	N814DN	RSW	DTW	1745	7	-8	0
2015	1	3	6	DL	2642	N921DL	RSW	JFK	1215	-4	-20	0
2015	1	3	6	DL	2123	N920DL	RSW	LGA	700	-1	-9	0
2015	1	3	6	DL	2130	N913DL	RSW	LGA	825	-6	-15	0
2015	1	3	6	DL	2540	N953DL	RSW	LGA	1240	8	4	0
2015	1	3	6	DL	2604	N320US	RSW	LGA	1545	-1	4	0
2015	1	3	6	DL	2627	N958DL	RSW	LGA	1919	101	87	0
2015	1	3	6	DL	2245	N928DN	RSW	MSP	740	1	-17	0
2015	1	3	6	DL	1384	N6712B	RSW	MSP	1412	-2	-15	0
2015	1	3	6	DL	1381	N587NW	RSW	MSP	1535	18	-6	0
2015	1	3	6	DL	1523	N934DN	RSW	MSP	1806	38	1	0
2015	1	3	6	DL	1592	N693DL	SAN	ATL	629	-3	4	0
2015	1	3	6	DL	1662	N6705Y	SAN	ATL	745	-5	4	0
2015	1	3	6	DL	1692	N6715C	SAN	ATL	1100	98	112	0
2015	1	3	6	DL	2047	N817DN	SAN	ATL	1404	120	117	0
2015	1	3	6	DL	2208	N140LL	SAN	ATL	2200	-5	5	0
2015	1	3	6	DL	1960	N329NB	SAN	CVG	2300	-6	-4	0
2015	1	3	6	DL	2109	N6706Q	SAN	DTW	705	0	10	0
2015	1	3	6	DL	833	N357NW	SAN	DTW	1144	6	13	0
2015	1	3	6	DL	994	N357NW	SAN	DTW	2250	0	-4	0
2015	1	3	6	DL	246	N383DN	SAN	JFK	645	-2	-5	0
2015	1	3	6	DL	838	N704X	SAN	JFK	1245	-3	6	0
2015	1	3	6	DL	1864	N934DN	SAN	MSP	625	-1	-13	0
2015	1	3	6	DL	1687	N317NB	SAN	MSP	1235	-3	4	0
2015	1	3	6	DL	2637	N660DL	SAN	MSP	1526	40	30	0
2015	1	3	6	DL	978	N315NB	SAN	SLC	615	-2	25	0
2015	1	3	6	DL	2295	N334NB	SAN	SLC	1020	-3	-5	0
2015	1	3	6	DL	1565	N757AT	SAN	SLC	1132	-5	-9	0
2015	1	3	6	DL	2378	N697DL	SAN	SLC	1300	-3	11	0
2015	1	3	6	DL	2078	N6704Z	SAN	SLC	1626	-5	-5	0
2015	1	3	6	DL	2546	N319NB	SAN	SLC	1817	-4	-4	0
2015	1	3	6	DL	774	N627DL	SAT	ATL	600	1	10	0
2015	1	3	6	DL	553	N957DL	SAT	ATL	745	-2	-2	0
2015	1	3	6	DL	2132	N964DL	SAT	ATL	1145	-6	-10	0
2015	1	3	6	DL	1790	N905DE	SAT	ATL	1326	11	4	0
2015	1	3	6	DL	1398	N975DL	SAT	ATL	1458	0	-10	0
2015	1	3	6	DL	2553	N973DL	SAT	ATL	1655	-3	-1	0
2015	1	3	6	DL	212	N947DL	SAT	ATL	1845	0	-13	0
2015	1	3	6	DL	2403	N359NW	SAT	SLC	600	2	-13	0
2015	1	3	6	DL	1859	N956DL	SAV	ATL	625	-2	-3	0
2015	1	3	6	DL	1237	N943DL	SAV	ATL	745	-3	-2	0
2015	1	3	6	DL	1920	N924AT	SAV	ATL	900	-3	7	0
2015	1	3	6	DL	1828	N892AT	SAV	ATL	1015	11	10	0
2015	1	3	6	DL	1265	N998AT	SAV	ATL	1530	11	21	0
2015	1	3	6	DL	2099	N973DL	SDF	ATL	600	-5	-16	0
2015	1	3	6	DL	2171	N941DL	SDF	ATL	725	-5	-5	0
2015	1	3	6	DL	2436	N3737C	SEA	ANC	1220	20	17	0
2015	1	3	6	DL	1201	N3731T	SEA	ANC	1500	5	-2	0
2015	1	3	6	DL	1760	N3741S	SEA	ANC	2055	4	-7	0
2015	1	3	6	DL	1598	N680DA	SEA	ATL	630	-3	11	0
2015	1	3	6	DL	968	N67171	SEA	ATL	745	-5	5	0
2015	1	3	6	DL	108	N373DA	SEA	ATL	945	1	6	0
2015	1	3	6	DL	1753	N709DN	SEA	ATL	1202	20	36	0
2015	1	3	6	DL	128	N807DN	SEA	ATL	1440	20	33	0
2015	1	3	6	DL	1421	N681DA	SEA	ATL	2230	47	44	0
2015	1	3	6	DL	1807	N3737C	SEA	CVG	2310	-4	-18	0
2015	1	3	6	DL	822	N375DA	SEA	DTW	600	-3	-1	0
2015	1	3	6	DL	882	N6701	SEA	DTW	1147	19	17	0
2015	1	3	6	DL	2424	N813DN	SEA	DTW	1400	-1	7	0
2015	1	3	6	DL	1823	N138DL	SEA	DTW	2300	1	-11	0
2015	1	3	6	DL	2210	N752AT	SEA	HNL	815	133	153	0
2015	1	3	6	DL	2237	N588NW	SEA	HNL	1751	-4	5	0
2015	1	3	6	DL	1661	N6714Q	SEA	JFK	700	22	12	0
2015	1	3	6	DL	1473	N376DA	SEA	JFK	1140	-1	18	0
2015	1	3	6	DL	1542	N6704Z	SEA	JFK	2250	5	3	0
2015	1	3	6	DL	2440	N126DL	SEA	MSP	40	15	-1	0
2015	1	3	6	DL	2314	N596NW	SEA	MSP	645	0	-19	0
2015	1	3	6	DL	1453	N3757D	SEA	MSP	845	-2	-15	0
2015	1	3	6	DL	588	N822DN	SEA	MSP	1140	22	25	0
2015	1	3	6	DL	198	N823DN	SEA	MSP	1313	5	-3	0
2015	1	3	6	DL	1770	N375NC	SEA	MSP	1545	58	45	0
2015	1	3	6	DL	1675	N344NB	SEA	MSP	1905	-4	-13	0
2015	1	3	6	DL	1397	N183DN	SEA	OGG	1410	239	240	0
2015	1	3	6	DL	1634	N757AT	SEA	SLC	600	22	1	0
2015	1	3	6	DL	2397	N390DA	SEA	SLC	710	-3	-14	0
2015	1	3	6	DL	1857	N660DL	SEA	SLC	1003	49	38	0
2015	1	3	6	DL	2555	N3755D	SEA	SLC	1315	35	26	0
2015	1	3	6	DL	1457	N6702	SEA	SLC	1631	-1	-18	0
2015	1	3	6	DL	2150	N6706Q	SEA	SLC	1810	18	8	0
2015	1	3	6	DL	1679	N371NB	SEA	SLC	2000	-2	-16	0
2015	1	3	6	DL	1866	N810DN	SFO	ATL	615	2	28	0
2015	1	3	6	DL	240	N138DL	SFO	ATL	740	-4	-8	0
2015	1	3	6	DL	61	N695DL	SFO	ATL	1155	-5	-5	0
2015	1	3	6	DL	1680	N820DN	SFO	ATL	1416	-5	-2	0
2015	1	3	6	DL	1220	N358NW	SFO	ATL	2240	-1	32	0
2015	1	3	6	DL	1880	N824DN	SFO	ATL	2340	0	5	0
2015	1	3	6	DL	854	N393DA	SFO	DTW	700	-1	9	0
2015	1	3	6	DL	2389	N309US	SFO	DTW	900	-3	-16	0
2015	1	3	6	DL	1420	N651DL	SFO	DTW	1133	-5	5	0
2015	1	3	6	DL	2254	N808DN	SFO	DTW	1305	-1	-2	0
2015	1	3	6	DL	1988	N550NW	SFO	DTW	2255	40	46	0
2015	1	3	6	DL	1151	N582NW	SFO	HNL	1755	0	25	0
2015	1	3	6	DL	418	N711ZX	SFO	JFK	615	-1	8	0
2015	1	3	6	DL	414	N718TW	SFO	JFK	830	-3	-9	0
2015	1	3	6	DL	468	N702TW	SFO	JFK	1300	16	25	0
2015	1	3	6	DL	2240	N6705Y	SFO	JFK	2140	-2	-1	0
2015	1	3	6	DL	806	N125DL	SFO	MSP	25	-2	-20	0
2015	1	3	6	DL	2566	N933DN	SFO	MSP	625	-4	-7	0
2015	1	3	6	DL	1106	N582NW	SFO	MSP	745	-2	-6	0
2015	1	3	6	DL	2305	N904DA	SFO	MSP	1230	-1	-12	0
2015	1	3	6	DL	2105	N912DN	SFO	MSP	1505	-11	-12	0
2015	1	3	6	DL	1202	N319NB	SFO	SLC	605	10	2	0
2015	1	3	6	DL	1563	N896AT	SGF	ATL	600	57	36	0
2015	1	3	6	DL	1684	N830DN	SJC	ATL	2255	48	63	0
2015	1	3	6	DL	1056	N922DX	SJC	MSP	639	56	141	0
2015	1	3	6	DL	1382	N6703D	SJU	ATL	800	-4	-7	0
2015	1	3	6	DL	1232	N6704Z	SJU	ATL	945	-7	-3	0
2015	1	3	6	DL	1386	N833MH	SJU	ATL	1340	16	24	0
2015	1	3	6	DL	720	N826DN	SJU	ATL	1444	-5	0	0
2015	1	3	6	DL	506	N128DL	SJU	ATL	1548	-9	29	0
2015	1	3	6	DL	1595	N692DL	SJU	ATL	1643	33	41	0
2015	1	3	6	DL	954	N668DN	SJU	ATL	1752	17	14	0
2015	1	3	6	DL	1066	N673DL	SJU	DTW	1645	12	12	0
2015	1	3	6	DL	326	N3760C	SJU	JFK	755	3	-12	0
2015	1	3	6	DL	395	N3772H	SJU	JFK	1256	-5	1	0
2015	1	3	6	DL	401	N722TW	SJU	JFK	1457	916	934	0
2015	1	3	6	DL	332	N678DL	SJU	JFK	1735	31	21	0
2015	1	3	6	DL	348	N3769L	SJU	JFK	2012	-10	-16	0
2015	1	3	6	DL	670	N682DA	SJU	MSP	1701	21	11	0
2015	1	3	6	DL	2324	N128DL	SLC	ATL	40	3	9	0
2015	1	3	6	DL	95	N669DN	SLC	ATL	140	-1	-10	0
2015	1	3	6	DL	1238	N584NW	SLC	ATL	705	41	32	0
2015	1	3	6	DL	1524	N143DA	SLC	ATL	830	-6	-7	0
2015	1	3	6	DL	14	N727TW	SLC	ATL	950	9	5	0
2015	1	3	6	DL	1912	N555NW	SLC	ATL	1100	-6	18	0
2015	1	3	6	DL	1468	N121DE	SLC	ATL	1415	0	13	0
2015	1	3	6	DL	147	N556NW	SLC	ATL	1515	-6	13	0
2015	1	3	6	DL	1146	N697DL	SLC	ATL	1650	17	26	0
2015	1	3	6	DL	1287	N319NB	SLC	AUS	948	-2	-11	0
2015	1	3	6	DL	728	N356NW	SLC	BIL	2147	11	12	0
2015	1	3	6	DL	1348	N374NW	SLC	BOI	1351	-1	-2	0
2015	1	3	6	DL	1252	N635DL	SLC	BOI	2155	0	-7	0
2015	1	3	6	DL	1210	N378DA	SLC	BOS	945	17	20	0
2015	1	3	6	DL	1843	N665DN	SLC	BOS	1710	2	-8	0
2015	1	3	6	DL	1303	N382DA	SLC	BOS	2325	-2	0	0
2015	1	3	6	DL	1189	N336NB	SLC	BWI	945	1	-4	0
2015	1	3	6	DL	1114	N369NW	SLC	BWI	1705	3	-9	0
2015	1	3	6	DL	867	N332NW	SLC	BZN	2207	20	22	0
2015	1	3	6	DL	522	N323US	SLC	CLT	1710	-2	-1	0
2015	1	3	6	DL	1408	N387DA	SLC	CVG	1005	89	78	0
2015	1	3	6	DL	1208	N374NW	SLC	CVG	1700	12	21	0
2015	1	3	6	DL	2098	N6713Y	SLC	DCA	951	190	187	0
2015	1	3	6	DL	2360	N3755D	SLC	DCA	1659	23	25	0
2015	1	3	6	DL	1802	N334NB	SLC	DEN	1355	1	28	0
2015	1	3	6	DL	835	N334NW	SLC	DFW	955	17	6	0
2015	1	3	6	DL	876	N315US	SLC	DFW	2016	-1	9	0
2015	1	3	6	DL	1318	N556NW	SLC	DTW	30	-1	-23	0
2015	1	3	6	DL	1950	N661DN	SLC	DTW	720	-12	-1	0
2015	1	3	6	DL	2348	N6707A	SLC	DTW	940	-1	-3	0
2015	1	3	6	DL	1791	N323NB	SLC	DTW	1125	-6	-2	0
2015	1	3	6	DL	1882	N367NW	SLC	DTW	1518	8	4	0
2015	1	3	6	DL	2646	N363NW	SLC	EWR	1006	9	5	0
2015	1	3	6	DL	1185	N378DA	SLC	GEG	2200	28	20	0
2015	1	3	6	DL	1105	N144DA	SLC	HNL	1200	-1	-2	0
2015	1	3	6	DL	301	N301NB	SLC	IAH	1414	10	12	0
2015	1	3	6	DL	1331	N315NB	SLC	JAC	1131	-7	-11	0
2015	1	3	6	DL	1243	N315NB	SLC	JAC	2015	-1	-5	0
2015	1	3	6	DL	466	N707TW	SLC	JFK	830	-1	-13	0
2015	1	3	6	DL	2354	N624AG	SLC	JFK	1130	-6	10	0
2015	1	3	6	DL	1997	N190DN	SLC	JFK	1515	2	5	0
2015	1	3	6	DL	1830	N385DN	SLC	JFK	1726	145	155	0
2015	1	3	6	DL	1264	N3757D	SLC	JFK	2359	217	210	0
2015	1	3	6	DL	1483	N358NW	SLC	LAS	835	33	20	0
2015	1	3	6	DL	1683	N390DA	SLC	LAS	1135	-3	-17	0
2015	1	3	6	DL	1783	N3735D	SLC	LAS	1405	85	93	0
2015	1	3	6	DL	1870	N3746H	SLC	LAS	2017	-4	-12	0
2015	1	3	6	DL	2656	N340NW	SLC	LAX	723	-6	-14	0
2015	1	3	6	DL	1414	N375NC	SLC	LAX	830	62	35	0
2015	1	3	6	DL	2204	N385DN	SLC	LAX	1134	173	149	0
2015	1	3	6	DL	2410	N3753	SLC	LAX	1343	5	-12	0
2015	1	3	6	DL	2241	N757AT	SLC	LAX	1518	23	10	0
2015	1	3	6	DL	2543	N353NB	SLC	LAX	1650	70	59	0
2015	1	3	6	DL	1211	N751AT	SLC	LAX	1959	-3	-23	0
2015	1	3	6	DL	2569	N383DN	SLC	LAX	2145	2	11	0
2015	1	3	6	DL	1158	N371NW	SLC	MCO	1030	-1	-1	0
2015	1	3	6	DL	1180	N683DA	SLC	MCO	1705	4	-4	0
2015	1	3	6	DL	983	N6706Q	SLC	MCO	2330	-2	3	0
2015	1	3	6	DL	2379	N319NB	SLC	MSO	2150	39	41	0
2015	1	3	6	DL	1440	N323US	SLC	MSP	600	-7	-30	0
2015	1	3	6	DL	1892	N377NW	SLC	MSP	847	0	-29	0
2015	1	3	6	DL	12	N3751B	SLC	MSP	950	7	-12	0
2015	1	3	6	DL	1074	N370NW	SLC	MSP	1514	3	5	0
2015	1	3	6	DL	2390	N827DN	SLC	MSP	1727	18	11	0
2015	1	3	6	DL	2425	N359NW	SLC	MSY	1730	86	89	0
2015	1	3	6	DL	1082	N301NB	SLC	OAK	916	-1	-9	0
2015	1	3	6	DL	1374	N382DA	SLC	OAK	1650	-1	-23	0
2015	1	3	6	DL	1253	N365NB	SLC	OAK	2145	17	7	0
2015	1	3	6	DL	950	N359NB	SLC	ONT	2158	10	-5	0
2015	1	3	6	DL	341	N359NW	SLC	ORD	848	N/A	N/A	1
2015	1	3	6	DL	2189	N3746H	SLC	PDX	830	7	-2	0
2015	1	3	6	DL	1741	N683DA	SLC	PDX	1120	10	17	0
2015	1	3	6	DL	1194	N3746H	SLC	PDX	1505	-2	-1	0
2015	1	3	6	DL	952	N380DA	SLC	PDX	1650	35	44	0
2015	1	3	6	DL	1674	N6702	SLC	PDX	2155	73	79	0
2015	1	3	6	DL	988	N334NW	SLC	PHL	1725	15	15	0
2015	1	3	6	DL	1187	N363NW	SLC	PHL	2300	4	14	0
2015	1	3	6	DL	2584	N349NW	SLC	PHX	837	-6	-20	0
2015	1	3	6	DL	2071	N382DA	SLC	PHX	1132	-5	-20	0
2015	1	3	6	DL	1504	N690DL	SLC	PHX	1435	6	-8	0
2015	1	3	6	DL	2080	N37700	SLC	PHX	2145	-2	7	0
2015	1	3	6	DL	2137	N367NW	SLC	RNO	1101	-1	-1	0
2015	1	3	6	DL	2556	N371NW	SLC	RNO	2145	1	-5	0
2015	1	3	6	DL	1422	N334NB	SLC	SAN	839	10	-1	0
2015	1	3	6	DL	1372	N757AT	SLC	SAN	945	-1	-9	0
2015	1	3	6	DL	2650	N697DL	SLC	SAN	1107	0	-8	0
2015	1	3	6	DL	2567	N660DL	SLC	SAN	1346	42	34	0
2015	1	3	6	DL	2546	N319NB	SLC	SAN	1650	0	-11	0
2015	1	3	6	DL	1909	N345NW	SLC	SAN	2150	46	29	0
2015	1	3	6	DL	2402	N365NW	SLC	SAT	2005	19	3	0
2015	1	3	6	DL	1250	N371NB	SLC	SEA	640	-3	-14	0
2015	1	3	6	DL	1857	N660DL	SLC	SEA	752	48	40	0
2015	1	3	6	DL	2157	N717TW	SLC	SEA	1117	1	5	0
2015	1	3	6	DL	581	N375NC	SLC	SEA	1354	52	51	0
2015	1	3	6	DL	2624	N344NB	SLC	SEA	1705	-3	-8	0
2015	1	3	6	DL	1957	N6704Z	SLC	SEA	2010	20	11	0
2015	1	3	6	DL	1557	N380DA	SLC	SEA	2200	21	22	0
2015	1	3	6	DL	2382	N301NB	SLC	SFO	2150	6	-10	0
2015	1	3	6	DL	2284	N326NB	SLC	SMF	1147	7	-1	0
2015	1	3	6	DL	2179	N6707A	SLC	SMF	2155	30	15	0
2015	1	3	6	DL	2550	N324NB	SLC	SNA	1131	-3	-13	0
2015	1	3	6	DL	2563	N315NB	SLC	SNA	1511	16	12	0
2015	1	3	6	DL	880	N369NW	SLC	STL	940	17	11	0
2015	1	3	6	DL	1182	N336NB	SLC	STL	2016	-3	-7	0
2015	1	3	6	DL	760	N684DA	SMF	ATL	1251	31	44	0
2015	1	3	6	DL	1862	N6716C	SMF	ATL	2355	19	17	0
2015	1	3	6	DL	1745	N315US	SMF	MSP	15	5	17	0
2015	1	3	6	DL	2477	N326NB	SMF	MSP	1309	16	15	0
2015	1	3	6	DL	2384	N334NW	SMF	SLC	615	19	33	0
2015	1	3	6	DL	2653	N323US	SMF	SLC	1348	8	3	0
2015	1	3	6	DL	1631	N658DL	SNA	ATL	645	0	29	0
2015	1	3	6	DL	1918	N671DN	SNA	ATL	830	17	15	0
2015	1	3	6	DL	1757	N523US	SNA	ATL	1240	-5	-10	0
2015	1	3	6	DL	860	N325NB	SNA	MSP	645	-3	-14	0
2015	1	3	6	DL	2388	N344NB	SNA	MSP	800	-6	-9	0
2015	1	3	6	DL	820	N324NB	SNA	MSP	1300	-2	-5	0
2015	1	3	6	DL	2257	N353NB	SNA	SLC	1320	-3	2	0
2015	1	3	6	DL	2563	N315NB	SNA	SLC	1635	11	16	0
2015	1	3	6	DL	1091	N940DL	SRQ	ATL	600	-2	-6	0
2015	1	3	6	DL	1556	N960DN	SRQ	ATL	705	-2	-6	0
2015	1	3	6	DL	2298	N906DE	SRQ	ATL	1128	-6	-11	0
2015	1	3	6	DL	1811	N965DN	SRQ	ATL	1246	-2	3	0
2015	1	3	6	DL	1297	N916DN	SRQ	ATL	1511	10	8	0
2015	1	3	6	DL	2272	N911DA	SRQ	ATL	1715	42	32	0
2015	1	3	6	DL	1945	N916DE	SRQ	DTW	1217	176	173	0
2015	1	3	6	DL	2588	N919DL	SRQ	LGA	1445	-3	-8	0
2015	1	3	6	DL	1179	N920DN	STL	ATL	600	-5	-17	0
2015	1	3	6	DL	1080	N965DN	STL	ATL	705	-2	-11	0
2015	1	3	6	DL	1570	N934AT	STL	ATL	1132	-5	-8	0
2015	1	3	6	DL	1423	N977DL	STL	ATL	1410	-5	-1	0
2015	1	3	6	DL	1199	N981DL	STL	ATL	1712	20	26	0
2015	1	3	6	DL	1834	N991AT	STL	ATL	1826	16	23	0
2015	1	3	6	DL	2398	N908DL	STL	DTW	1632	-5	-14	0
2015	1	3	6	DL	1896	N353NB	STL	MSP	651	-6	-26	0
2015	1	3	6	DL	1690	N933DN	STL	MSP	1516	8	-7	0
2015	1	3	6	DL	2088	N323NB	STL	SLC	755	-6	-20	0
2015	1	3	6	DL	880	N369NW	STL	SLC	1409	14	-1	0
2015	1	3	6	DL	873	N6702	STT	ATL	800	-2	-7	0
2015	1	3	6	DL	926	N6700	STT	ATL	1350	-2	1	0
2015	1	3	6	DL	674	N659DL	STT	ATL	1513	4	61	0
2015	1	3	6	DL	676	N721TW	STT	JFK	1430	0	18	0
2015	1	3	6	DL	730	N318US	STX	ATL	1636	12	-4	0
2015	1	3	6	DL	1876	N903DE	SYR	ATL	545	-1	4	0
2015	1	3	6	DL	2156	N953AT	SYR	ATL	1148	12	1	0
2015	1	3	6	DL	1749	N309DE	TLH	ATL	700	0	-18	0
2015	1	3	6	DL	1952	N990AT	TLH	ATL	1016	12	14	0
2015	1	3	6	DL	1639	N946DL	TPA	ATL	520	-3	-13	0
2015	1	3	6	DL	1872	N688DL	TPA	ATL	630	-5	-6	0
2015	1	3	6	DL	2250	N820DN	TPA	ATL	730	-4	-2	0
2015	1	3	6	DL	956	N807DN	TPA	ATL	830	-2	-6	0
2015	1	3	6	DL	969	N926DH	TPA	ATL	945	-2	-9	0
2015	1	3	6	DL	2074	N914DL	TPA	ATL	1045	1	-5	0
2015	1	3	6	DL	1472	N950DL	TPA	ATL	1145	2	2	0
2015	1	3	6	DL	1891	N921DN	TPA	ATL	1245	13	18	0
2015	1	3	6	DL	2091	N958DN	TPA	ATL	1345	1	-3	0
2015	1	3	6	DL	2191	N936DN	TPA	ATL	1445	12	2	0
2015	1	3	6	DL	811	N959DN	TPA	ATL	1545	18	15	0
2015	1	3	6	DL	2372	N693DL	TPA	ATL	1645	0	10	0
2015	1	3	6	DL	2172	N942DN	TPA	ATL	1745	18	15	0
2015	1	3	6	DL	2376	N997DL	TPA	ATL	1845	-2	-2	0
2015	1	3	6	DL	2641	N932DL	TPA	CVG	1055	9	5	0
2015	1	3	6	DL	841	N932DL	TPA	CVG	1655	-5	-20	0
2015	1	3	6	DL	1363	N949DN	TPA	DTW	630	-6	-17	0
2015	1	3	6	DL	2192	N962DN	TPA	DTW	835	-2	-12	0
2015	1	3	6	DL	1192	N936DL	TPA	DTW	1030	-5	-22	0
2015	1	3	6	DL	1959	N951DN	TPA	DTW	1210	8	-7	0
2015	1	3	6	DL	2406	N937DL	TPA	DTW	1407	-5	-16	0
2015	1	3	6	DL	1226	N936DL	TPA	DTW	1805	-2	-20	0
2015	1	3	6	DL	2648	N977AT	TPA	JFK	745	-5	-16	0
2015	1	3	6	DL	1167	N995AT	TPA	JFK	1146	1	-12	0
2015	1	3	6	DL	2652	N995AT	TPA	JFK	1857	93	98	0
2015	1	3	6	DL	1851	N314US	TPA	LAX	802	-3	-14	0
2015	1	3	6	DL	1611	N327NW	TPA	LAX	2013	14	-13	0
2015	1	3	6	DL	2135	N922AT	TPA	LGA	640	-2	-6	0
2015	1	3	6	DL	2609	N972DL	TPA	LGA	1059	20	10	0
2015	1	3	6	DL	2318	N895AT	TPA	LGA	1159	-8	-20	0
2015	1	3	6	DL	2050	N910DE	TPA	LGA	1351	0	-17	0
2015	1	3	6	DL	1606	N895AT	TPA	LGA	1945	25	3	0
2015	1	3	6	DL	1311	N925DN	TPA	MSP	800	-1	-13	0
2015	1	3	6	DL	1148	N943DN	TPA	MSP	1159	-2	-32	0
2015	1	3	6	DL	1153	N904DL	TPA	MSP	1405	-4	-37	0
2015	1	3	6	DL	1712	N812DN	TPA	MSP	1820	1	-19	0
2015	1	3	6	DL	1390	N607AT	TRI	ATL	725	-1	-3	0
2015	1	3	6	DL	1867	N921AT	TUL	ATL	600	2	0	0
