YEAR	MONTH	DAY	DAY_OF_WEEK	AIRLINE	FLIGHT_NUMBER	TAIL_NUMBER	ORIGIN_AIRPORT	DESTINATION_AIRPORT	SCHEDULED_DEPARTURE	DEPARTURE_DELAY	ARRIVAL_DELAY	CANCELLED
2015	1	1	4	AA	1184	N4YMAA	ABQ	DFW	725	14	17	0
2015	1	1	4	AA	336	N479AA	ABQ	DFW	900	-2	36	0
2015	1	1	4	AA	1662	N4WJAA	ABQ	DFW	1215	NA	NA	1
2015	1	1	4	AA	1024	N505AA	ABQ	DFW	1530	14	13	0
2015	1	1	4	AA	1635	N025AA	ATL	DFW	625	NA	NA	1
2015	1	1	4	AA	1455	N012AA	ATL	DFW	855	-4	-14	0
2015	1	1	4	AA	1513	N008AA	ATL	DFW	1045	-2	-7	0
2015	1	1	4	AA	314	N585AA	ATL	DFW	1155	15	14	0
2015	1	1	4	AA	1473	N575AA	ATL	DFW	1345	15	16	0
2015	1	1	4	AA	194	N025AA	ATL	DFW	1525	9	13	0
2015	1	1	4	AA	356	N006AA	ATL	DFW	1640	-5	1	0
2015	1	1	4	AA	125	N585AA	ATL	DFW	1755	-1	-21	0
2015	1	1	4	AA	232	N599AA	ATL	DFW	1900	-2	25	0
2015	1	1	4	AA	276	N4YCAA	ATL	DFW	2015	14	58	0
2015	1	1	4	AA	17	N019AA	ATL	MIA	700	-4	-10	0
2015	1	1	4	AA	1652	N015AA	ATL	MIA	815	-9	-29	0
2015	1	1	4	AA	349	N3KVAA	ATL	MIA	2110	-7	-3	0
2015	1	1	4	AA	1178	N573AA	AUS	DFW	550	-2	-1	0
2015	1	1	4	AA	1595	N553AA	AUS	DFW	650	-3	-15	0
2015	1	1	4	AA	1616	N4WNAA	AUS	DFW	740	NA	NA	1
2015	1	1	4	AA	1296	N4XEAA	AUS	DFW	830	-6	-14	0
2015	1	1	4	AA	1356	N3ALAA	AUS	DFW	905	-4	-16	0
2015	1	1	4	AA	1494	N4XVAA	AUS	DFW	1000	-9	-17	0
2015	1	1	4	AA	1484	N504AA	AUS	DFW	1105	NA	NA	1
2015	1	1	4	AA	2230	N574AA	AUS	DFW	1200	-7	-16	0
2015	1	1	4	AA	1023	N492AA	AUS	DFW	1330	-2	-8	0
2015	1	1	4	AA	2297	N483AA	AUS	DFW	1425	24	16	0
2015	1	1	4	AA	1365	N3BSAA	AUS	DFW	1555	3	18	0
2015	1	1	4	AA	1569	N581AA	AUS	DFW	1650	19	16	0
2015	1	1	4	AA	341	N582AA	AUS	DFW	1745	41	42	0
2015	1	1	4	AA	1600	N571AA	AUS	DFW	1850	-8	-11	0
2015	1	1	4	AA	290	N3JKAA	AUS	JFK	1000	NA	NA	1
2015	1	1	4	AA	1403	N3GDAA	AUS	LAX	715	44	31	0
2015	1	1	4	AA	387	N492AA	AUS	LAX	1220	NA	NA	1
2015	1	1	4	AA	1672	N3KYAA	AUS	LAX	1530	10	-4	0
2015	1	1	4	AA	1167	N4XVAA	AUS	LAX	1945	28	25	0
2015	1	1	4	AA	2279	N556AA	AUS	ORD	1055	-4	-31	0
2015	1	1	4	AA	1201	N566AA	AUS	ORD	1420	13	-6	0
2015	1	1	4	AA	2408	N4WKAA	AUS	ORD	1745	-8	-30	0
2015	1	1	4	AA	2358	N3HDAA	BDL	DFW	720	0	0	0
2015	1	1	4	AA	1320	N3GCAA	BDL	DFW	1235	-8	-7	0
2015	1	1	4	AA	1187	N3FRAA	BDL	DFW	1750	-7	-3	0
2015	1	1	4	AA	2476	N3LEAA	BDL	MIA	640	-6	20	0
2015	1	1	4	AA	2395	N469AA	BHM	DFW	645	-1	-5	0
2015	1	1	4	AA	1224	N4WMAA	BHM	DFW	1710	-4	26	0
2015	1	1	4	AA	1315	N424AA	BNA	DFW	610	NA	NA	1
2015	1	1	4	AA	2357	N484AA	BNA	DFW	725	-1	10	0
2015	1	1	4	AA	385	N403AA	BNA	DFW	825	-8	-25	0
2015	1	1	4	AA	309	N4YDAA	BNA	DFW	920	-5	2	0
2015	1	1	4	AA	1183	N4WPAA	BNA	DFW	1120	2	8	0
2015	1	1	4	AA	2464	N4XRAA	BNA	DFW	1320	-8	7	0
2015	1	1	4	AA	2262	N4XVAA	BNA	DFW	1525	-5	-2	0
2015	1	1	4	AA	1497	N4XLAA	BNA	DFW	1750	44	56	0
2015	1	1	4	AA	1361	N3KYAA	BNA	LAX	610	-3	-8	0
2015	1	1	4	AA	1307	N3HFAA	BNA	LAX	1810	45	32	0
2015	1	1	4	AA	1283	N3CRAA	BNA	MIA	645	-4	-12	0
2015	1	1	4	AA	1233	N3HXAA	BOS	DFW	555	-4	-10	0
2015	1	1	4	AA	1318	N5CDAA	BOS	DFW	650	-5	2	0
2015	1	1	4	AA	1027	N3FVAA	BOS	DFW	925	-5	51	0
2015	1	1	4	AA	1186	N5CPAA	BOS	DFW	1135	-3	17	0
2015	1	1	4	AA	2470	N5CAAA	BOS	DFW	1315	1190	1201	0
2015	1	1	4	AA	1448	N3EGAA	BOS	DFW	1605	-6	10	0
2015	1	1	4	AA	1124	N3GAAA	BOS	DFW	1745	-1	17	0
2015	1	1	4	AA	1165	N3ACAA	BOS	JFK	615	-2	-13	0
2015	1	1	4	AA	84	N3AXAA	BOS	JFK	940	-10	-16	0
2015	1	1	4	AA	193	N3DNAA	BOS	JFK	1440	2	1	0
2015	1	1	4	AA	1096	N3APAA	BOS	JFK	1745	38	26	0
2015	1	1	4	AA	201	N3LJAA	BOS	LAX	700	-7	10	0
2015	1	1	4	AA	25	N3AVAA	BOS	LAX	900	-3	7	0
2015	1	1	4	AA	165	N3JSAA	BOS	LAX	1610	7	19	0
2015	1	1	4	AA	223	N3HGAA	BOS	LAX	2020	8	-5	0
2015	1	1	4	AA	2454	N3ETAA	BOS	MIA	515	-5	2	0
2015	1	1	4	AA	1619	N3AMAA	BOS	MIA	610	-5	-17	0
2015	1	1	4	AA	1541	N5DMAA	BOS	MIA	750	-6	11	0
2015	1	1	4	AA	1582	N5EYAA	BOS	MIA	1115	-6	-15	0
2015	1	1	4	AA	1185	N853AA	BOS	MIA	1355	-10	-26	0
2015	1	1	4	AA	1533	N5BVAA	BOS	MIA	1705	68	53	0
2015	1	1	4	AA	1355	N3FJAA	BOS	MIA	1910	-5	-7	0
2015	1	1	4	AA	1247	N3CHAA	BOS	ORD	700	-1	5	0
2015	1	1	4	AA	289	N3FAAA	BOS	ORD	750	-7	-4	0
2015	1	1	4	AA	160	N3KNAA	BOS	ORD	1005	-8	-14	0
2015	1	1	4	AA	1083	N3ABAA	BOS	ORD	1155	-8	-21	0
2015	1	1	4	AA	1551	N3BFAA	BOS	ORD	1340	1	6	0
2015	1	1	4	AA	1063	N3FHAA	BOS	ORD	1540	-11	-17	0
2015	1	1	4	AA	1065	N3GMAA	BOS	ORD	1700	-5	3	0
2015	1	1	4	AA	1670	N3KEAA	BOS	ORD	1755	-8	-11	0
2015	1	1	4	AA	1612	N3GPAA	BOS	ORD	1950	-3	2	0
2015	1	1	4	AA	1373	N549AA	BWI	DFW	655	-8	2	0
2015	1	1	4	AA	1077	N483AA	BWI	DFW	835	-12	-11	0
2015	1	1	4	AA	1602	N469AA	BWI	DFW	1405	16	15	0
2015	1	1	4	AA	370	N484AA	BWI	DFW	1600	NA	NA	1
2015	1	1	4	AA	1068	N485AA	BWI	DFW	1910	49	48	0
2015	1	1	4	AA	233	N3BEAA	BWI	MIA	600	43	31	0
2015	1	1	4	AA	1552	N3JBAA	BWI	MIA	720	9	-2	0
2015	1	1	4	AA	1509	N3BGAA	BWI	MIA	1309	-9	-20	0
2015	1	1	4	AA	357	N3HAAA	BWI	MIA	1726	-11	-9	0
2015	1	1	4	AA	2429	N4XPAA	CLE	DFW	650	3	-15	0
2015	1	1	4	AA	1310	N011AA	CLE	DFW	1305	48	60	0
2015	1	1	4	AA	74	N488AA	CLE	DFW	1555	-3	-12	0
2015	1	1	4	AA	2208	N4WPAA	CLE	DFW	1830	-3	11	0
2015	1	1	4	AA	1079	N3KKAA	CLT	DFW	625	-5	7	0
2015	1	1	4	AA	1479	N3CPAA	CLT	DFW	825	0	-4	0
2015	1	1	4	AA	1343	N3GLAA	CLT	DFW	1035	-2	11	0
2015	1	1	4	AA	1041	N3DEAA	CLT	DFW	1510	NA	NA	1
2015	1	1	4	AA	1649	N3DXAA	CLT	DFW	1700	28	36	0
2015	1	1	4	AA	1593	N3FVAA	CLT	DFW	1900	3	14	0
2015	1	1	4	AA	1061	N3LBAA	CLT	IAH	1845	-5	7	0
2015	1	1	4	AA	148	N3EJAA	CLT	MIA	930	-5	-17	0
2015	1	1	4	AA	2251	N3FBAA	CLT	MIA	1315	-7	-1	0
2015	1	1	4	AA	1277	N3DFAA	CLT	MIA	2210	0	-5	0
2015	1	1	4	AA	1311	N3DTAA	CLT	ORD	1255	1	-8	0
2015	1	1	4	AA	1364	N3JJAA	CLT	ORD	1610	-5	0	0
2015	1	1	4	AA	2434	N575AA	CMH	DFW	705	-7	-14	0
2015	1	1	4	AA	2444	N548AA	CMH	DFW	855	0	-1	0
2015	1	1	4	AA	2263	N598AA	CMH	DFW	1230	2	-10	0
2015	1	1	4	AA	2423	N491AA	CMH	DFW	1645	-8	24	0
2015	1	1	4	AA	239	N4XCAA	CMH	DFW	1900	93	89	0
2015	1	1	4	AA	1265	N3GDAA	CMH	LAX	1840	-5	-28	0
2015	1	1	4	AA	2220	N586AA	COS	DFW	635	-12	-9	0
2015	1	1	4	AA	249	N4WLAA	COS	DFW	1020	31	41	0
2015	1	1	4	AA	2218	N547AA	COS	DFW	1450	17	47	0
2015	1	1	4	AA	978	N549AA	COS	DFW	1730	11	18	0
2015	1	1	4	AA	1461	N4YRAA	DAY	DFW	700	0	-20	0
2015	1	1	4	AA	1012	N599AA	DAY	DFW	1250	-3	-12	0
2015	1	1	4	AA	1304	N479AA	DAY	DFW	1730	34	55	0
2015	1	1	4	AA	175	N3EWAA	DCA	DFW	600	NA	NA	1
2015	1	1	4	AA	137	N3DEAA	DCA	DFW	730	-2	-1	0
2015	1	1	4	AA	97	N3ENAA	DCA	DFW	845	-3	-8	0
2015	1	1	4	AA	365	N3JPAA	DCA	DFW	1005	24	37	0
2015	1	1	4	AA	1581	N3CJAA	DCA	DFW	1100	-5	-11	0
2015	1	1	4	AA	1688	N3EUAA	DCA	DFW	1230	-2	-2	0
2015	1	1	4	AA	1404	N3EPAA	DCA	DFW	1500	-3	-2	0
2015	1	1	4	AA	178	N3CCAA	DCA	DFW	1600	46	58	0
2015	1	1	4	AA	134	N3HBAA	DCA	DFW	1745	-12	-10	0
2015	1	1	4	AA	2237	N3CJAA	DCA	DFW	1859	-5	-10	0
2015	1	1	4	AA	1029	N3HXAA	DCA	JFK	1800	-6	16	0
2015	1	1	4	AA	53	N3LHAA	DCA	LAX	840	-2	-12	0
2015	1	1	4	AA	245	N3BLAA	DCA	LAX	1705	-9	-22	0
2015	1	1	4	AA	913	N3JVAA	DCA	MIA	600	5	-1	0
2015	1	1	4	AA	1553	N3JNAA	DCA	MIA	659	-6	-20	0
2015	1	1	4	AA	1155	N3EFAA	DCA	MIA	840	-1	-16	0
2015	1	1	4	AA	1299	N3HYAA	DCA	MIA	1250	-2	-7	0
2015	1	1	4	AA	1658	N3FWAA	DCA	MIA	1440	-5	-6	0
2015	1	1	4	AA	238	N3GLAA	DCA	MIA	1805	-2	-13	0
2015	1	1	4	AA	2206	N3FBAA	DCA	MIA	1959	-4	-18	0
2015	1	1	4	AA	1295	N3EUAA	DCA	MIA	2100	93	80	0
2015	1	1	4	AA	40	N3BYAA	DCA	ORD	955	0	-4	0
2015	1	1	4	AA	1075	N3KEAA	DCA	ORD	1145	-3	-5	0
2015	1	1	4	AA	1452	N3CHAA	DCA	ORD	1355	-4	-6	0
2015	1	1	4	AA	322	N3MBAA	DCA	ORD	1510	26	13	0
2015	1	1	4	AA	2361	N3FAAA	DCA	ORD	1615	-7	-21	0
2015	1	1	4	AA	2340	N3ABAA	DCA	ORD	1850	-12	-7	0
2015	1	1	4	AA	2239	N3EEAA	DCA	ORD	2050	-9	-16	0
2015	1	1	4	AA	328	N4XKAA	DEN	DFW	530	53	66	0
2015	1	1	4	AA	1532	N501AA	DEN	DFW	740	0	0	0
2015	1	1	4	AA	2310	N4YTAA	DEN	DFW	855	-3	-3	0
2015	1	1	4	AA	1471	N4UBAA	DEN	DFW	1045	-10	-6	0
2015	1	1	4	AA	313	N549AA	DEN	DFW	1210	-5	26	0
2015	1	1	4	AA	316	N557AA	DEN	DFW	1320	8	26	0
2015	1	1	4	AA	1151	N508AA	DEN	DFW	1445	-6	4	0
2015	1	1	4	AA	1010	N4YFAA	DEN	DFW	1610	20	31	0
2015	1	1	4	AA	1344	N200AA	DEN	DFW	1735	75	119	0
2015	1	1	4	AA	1491	N595AA	DEN	DFW	1920	83	122	0
2015	1	1	4	AA	2392	N3HRAA	DEN	MIA	120	21	2	0
2015	1	1	4	AA	112	N857AA	DEN	MIA	1015	2	7	0
2015	1	1	4	AA	1424	N3GJAA	DEN	MIA	1420	20	33	0
2015	1	1	4	AA	1028	N3BFAA	DEN	ORD	600	1	-27	0
2015	1	1	4	AA	302	N3CMAA	DEN	ORD	1305	4	7	0
2015	1	1	4	AA	151	N3KHAA	DEN	ORD	1815	33	40	0
2015	1	1	4	AA	1662	N4WJAA	DFW	ABQ	1045	NA	NA	1
2015	1	1	4	AA	1024	N505AA	DFW	ABQ	1400	8	10	0
2015	1	1	4	AA	1203	N4XPAA	DFW	ABQ	1840	13	23	0
2015	1	1	4	AA	2388	N486AA	DFW	ABQ	2115	11	10	0
2015	1	1	4	AA	1513	N008AA	DFW	ATL	700	-5	-25	0
2015	1	1	4	AA	314	N585AA	DFW	ATL	815	-7	12	0
2015	1	1	4	AA	1473	N575AA	DFW	ATL	1005	-1	12	0
2015	1	1	4	AA	194	N006AA	DFW	ATL	1150	NA	NA	1
2015	1	1	4	AA	356	N006AA	DFW	ATL	1300	-4	-11	0
2015	1	1	4	AA	125	N585AA	DFW	ATL	1415	15	-2	0
2015	1	1	4	AA	232	N599AA	DFW	ATL	1515	5	-7	0
2015	1	1	4	AA	276	N4YCAA	DFW	ATL	1630	5	16	0
2015	1	1	4	AA	1298	N003AA	DFW	ATL	1820	100	112	0
2015	1	1	4	AA	2396	N007AA	DFW	ATL	1955	76	86	0
2015	1	1	4	AA	1475	N3JKAA	DFW	AUS	815	-4	20	0
2015	1	1	4	AA	1484	N504AA	DFW	AUS	925	NA	NA	1
2015	1	1	4	AA	1289	N492AA	DFW	AUS	1040	-2	8	0
2015	1	1	4	AA	1023	N520AA	DFW	AUS	1150	NA	NA	1
2015	1	1	4	AA	2297	N483AA	DFW	AUS	1250	0	25	0
2015	1	1	4	AA	1365	N3BSAA	DFW	AUS	1410	4	12	0
2015	1	1	4	AA	1569	N581AA	DFW	AUS	1515	17	23	0
2015	1	1	4	AA	341	N582AA	DFW	AUS	1610	44	52	0
2015	1	1	4	AA	1600	N571AA	DFW	AUS	1710	2	2	0
2015	1	1	4	AA	2482	N4XVAA	DFW	AUS	1805	10	25	0
2015	1	1	4	AA	1681	N494AA	DFW	AUS	1905	40	44	0
2015	1	1	4	AA	1645	N555AA	DFW	AUS	2010	106	112	0
2015	1	1	4	AA	1457	N560AA	DFW	AUS	2110	64	73	0
2015	1	1	4	AA	2386	N598AA	DFW	AUS	2235	6	22	0
2015	1	1	4	AA	1320	N3GCAA	DFW	BDL	735	-7	-23	0
2015	1	1	4	AA	1187	N3FRAA	DFW	BDL	1250	-1	-16	0
2015	1	1	4	AA	1572	N3HDAA	DFW	BDL	1855	68	54	0
2015	1	1	4	AA	1224	N4WMAA	DFW	BHM	1455	6	-6	0
2015	1	1	4	AA	1171	N4YDAA	DFW	BHM	2005	41	31	0
2015	1	1	4	AA	309	N4YDAA	DFW	BNA	700	-8	4	0
2015	1	1	4	AA	1183	N4WPAA	DFW	BNA	900	7	9	0
2015	1	1	4	AA	2464	N571AA	DFW	BNA	1100	NA	NA	1
2015	1	1	4	AA	2262	N4XVAA	DFW	BNA	1305	-2	-8	0
2015	1	1	4	AA	1497	N4XLAA	DFW	BNA	1530	31	40	0
2015	1	1	4	AA	1604	N559AA	DFW	BNA	1830	52	57	0
2015	1	1	4	AA	2373	N585AA	DFW	BNA	2020	4	8	0
2015	1	1	4	AA	1676	N4UBAA	DFW	BNA	2215	46	42	0
2015	1	1	4	AA	1186	N5CPAA	DFW	BOS	620	-6	-5	0
2015	1	1	4	AA	2470	N5CAAA	DFW	BOS	800	-4	21	0
2015	1	1	4	AA	1448	N3HKAA	DFW	BOS	1055	NA	NA	1
2015	1	1	4	AA	1124	N3GAAA	DFW	BOS	1235	2	-3	0
2015	1	1	4	AA	1544	N3HGAA	DFW	BOS	1505	5	5	0
2015	1	1	4	AA	1590	N5CNAA	DFW	BOS	1730	269	245	0
2015	1	1	4	AA	2238	N3FYAA	DFW	BOS	1915	24	-4	0
2015	1	1	4	AA	1602	N469AA	DFW	BWI	940	5	11	0
2015	1	1	4	AA	370	N555AA	DFW	BWI	1135	NA	NA	1
2015	1	1	4	AA	1068	N485AA	DFW	BWI	1445	59	52	0
2015	1	1	4	AA	1654	N487AA	DFW	BWI	1700	47	32	0
2015	1	1	4	AA	1388	N503AA	DFW	BWI	1935	42	28	0
2015	1	1	4	AA	1310	N011AA	DFW	CLE	855	47	42	0
2015	1	1	4	AA	74	N505AA	DFW	CLE	1145	NA	NA	1
2015	1	1	4	AA	2208	N4WPAA	DFW	CLE	1415	4	-6	0
2015	1	1	4	AA	1106	N499AA	DFW	CLE	1845	41	31	0
2015	1	1	4	AA	1343	N3GLAA	DFW	CLT	625	-7	-18	0
2015	1	1	4	AA	1041	N3DEAA	DFW	CLT	1105	NA	NA	1
2015	1	1	4	AA	1649	N3DXAA	DFW	CLT	1250	10	-3	0
2015	1	1	4	AA	1593	N3FVAA	DFW	CLT	1450	9	-10	0
2015	1	1	4	AA	2244	N3ALAA	DFW	CLT	1845	8	-9	0
2015	1	1	4	AA	2498	N3CCAA	DFW	CLT	2005	46	42	0
2015	1	1	4	AA	2263	N434AA	DFW	CMH	830	NA	NA	1
2015	1	1	4	AA	2423	N491AA	DFW	CMH	1245	-4	-23	0
2015	1	1	4	AA	239	N4XCAA	DFW	CMH	1500	102	99	0
2015	1	1	4	AA	1346	N4YRAA	DFW	CMH	1810	24	21	0
2015	1	1	4	AA	1440	N501AA	DFW	CMH	2000	12	47	0
2015	1	1	4	AA	249	N4WLAA	DFW	COS	845	33	34	0
2015	1	1	4	AA	2218	N547AA	DFW	COS	1315	-1	7	0
2015	1	1	4	AA	978	N549AA	DFW	COS	1555	23	19	0
2015	1	1	4	AA	1163	N424AA	DFW	COS	1945	37	38	0
2015	1	1	4	AA	1012	N599AA	DFW	DAY	855	-6	-2	0
2015	1	1	4	AA	1304	N479AA	DFW	DAY	1340	55	47	0
2015	1	1	4	AA	1244	N557AA	DFW	DAY	2005	70	56	0
2015	1	1	4	AA	1581	N3KGAA	DFW	DCA	615	NA	NA	1
2015	1	1	4	AA	1688	N3EUAA	DFW	DCA	750	7	-11	0
2015	1	1	4	AA	176	N3EPAA	DFW	DCA	1020	2	5	0
2015	1	1	4	AA	178	N3CCAA	DFW	DCA	1130	71	48	0
2015	1	1	4	AA	252	N3GLAA	DFW	DCA	1335	5	-8	0
2015	1	1	4	AA	2237	N3CJAA	DFW	DCA	1430	-5	-5	0
2015	1	1	4	AA	383	N3EUAA	DFW	DCA	1555	7	-7	0
2015	1	1	4	AA	138	N3CLAA	DFW	DCA	1655	17	-2	0
2015	1	1	4	AA	1052	N3EKAA	DFW	DCA	1805	15	-1	0
2015	1	1	4	AA	2472	N3ADAA	DFW	DCA	2010	19	4	0
2015	1	1	4	AA	2310	N4YTAA	DFW	DEN	710	9	-1	0
2015	1	1	4	AA	1471	N4UBAA	DFW	DEN	900	0	-15	0
2015	1	1	4	AA	313	N549AA	DFW	DEN	1025	-2	-11	0
2015	1	1	4	AA	316	N557AA	DFW	DEN	1140	6	6	0
2015	1	1	4	AA	1151	N508AA	DFW	DEN	1300	-2	-10	0
2015	1	1	4	AA	1010	N4YFAA	DFW	DEN	1430	15	26	0
2015	1	1	4	AA	1344	N200AA	DFW	DEN	1555	47	40	0
2015	1	1	4	AA	1491	N595AA	DFW	DEN	1740	24	60	0
2015	1	1	4	AA	1523	N434AA	DFW	DEN	2110	211	211	0
2015	1	1	4	AA	1069	N469AA	DFW	DEN	2235	66	53	0
2015	1	1	4	AA	1347	N471AA	DFW	DSM	1440	26	8	0
2015	1	1	4	AA	1566	N472AA	DFW	DSM	2045	184	167	0
2015	1	1	4	AA	1278	N4YNAA	DFW	DTW	745	-4	-16	0
2015	1	1	4	AA	43	N3BNAA	DFW	DTW	1030	NA	NA	1
2015	1	1	4	AA	1269	N3DPAA	DFW	DTW	1325	0	-11	0
2015	1	1	4	AA	1330	N505AA	DFW	DTW	1855	47	34	0
2015	1	1	4	AA	1332	N3EGAA	DFW	DTW	2050	0	3	0
2015	1	1	4	AA	1495	N5EKAA	DFW	EGE	1140	73	57	0
2015	1	1	4	AA	937	N009AA	DFW	EGE	1600	35	17	0
2015	1	1	4	AA	2229	N025AA	DFW	EGE	1810	-2	-15	0
2015	1	1	4	AA	1472	N514AA	DFW	ELP	1415	81	88	0
2015	1	1	4	AA	2367	N456AA	DFW	ELP	1605	50	54	0
2015	1	1	4	AA	2256	N575AA	DFW	ELP	1920	81	88	0
2015	1	1	4	AA	1642	N3CLAA	DFW	EWR	755	-4	6	0
2015	1	1	4	AA	320	N4XPAA	DFW	EWR	950	24	6	0
2015	1	1	4	AA	2488	N3BJAA	DFW	EWR	1130	NA	NA	1
2015	1	1	4	AA	1105	N3JPAA	DFW	EWR	1335	33	18	0
2015	1	1	4	AA	2414	N3MDAA	DFW	EWR	1615	-1	-16	0
2015	1	1	4	AA	1561	N488AA	DFW	EWR	1915	-4	-17	0
2015	1	1	4	AA	1627	N4XHAA	DFW	FAT	1140	-1	-17	0
2015	1	1	4	AA	1359	N4YUAA	DFW	FAT	2040	1	-1	0
2015	1	1	4	AA	2245	N3JWAA	DFW	FLL	715	-1	-12	0
2015	1	1	4	AA	1511	N3EUAA	DFW	FLL	1020	NA	NA	1
2015	1	1	4	AA	348	N3ENAA	DFW	FLL	1225	-3	-5	0
2015	1	1	4	AA	1005	N3JXAA	DFW	FLL	1425	3	-2	0
2015	1	1	4	AA	2402	N3LCAA	DFW	FLL	1705	2	1	0
2015	1	1	4	AA	2268	N3KDAA	DFW	FLL	1845	2	2	0
2015	1	1	4	AA	1630	N3BHAA	DFW	FLL	2040	52	50	0
2015	1	1	4	AA	2360	N012AA	DFW	GUC	1300	-3	-9	0
2015	1	1	4	AA	1422	N003AA	DFW	HDN	800	78	78	0
2015	1	1	4	AA	35	N3ALAA	DFW	HDN	1110	-1	32	0
2015	1	1	4	AA	123	N368AA	DFW	HNL	1055	164	174	0
2015	1	1	4	AA	5	N376AA	DFW	HNL	1305	289	300	0
2015	1	1	4	AA	1071	N4YTAA	DFW	HOU	1250	-1	-1	0
2015	1	1	4	AA	1387	N3KGAA	DFW	IAD	840	-3	-9	0
2015	1	1	4	AA	1418	N473AA	DFW	IAD	1155	NA	NA	1
2015	1	1	4	AA	1425	N4UCAA	DFW	IAD	1510	29	19	0
2015	1	1	4	AA	128	N3BTAA	DFW	IAD	2020	92	109	0
2015	1	1	4	AA	1383	N4UCAA	DFW	IAH	725	2	0	0
2015	1	1	4	AA	2249	N4XKAA	DFW	IAH	930	57	77	0
2015	1	1	4	AA	1002	N475AA	DFW	IAH	1030	NA	NA	1
2015	1	1	4	AA	976	N4XLAA	DFW	IAH	1140	4	15	0
2015	1	1	4	AA	1690	N578AA	DFW	IAH	1305	-2	8	0
2015	1	1	4	AA	351	N3JWAA	DFW	IAH	1500	-4	0	0
2015	1	1	4	AA	2370	N575AA	DFW	IAH	1630	35	46	0
2015	1	1	4	AA	1622	N520AA	DFW	IAH	1810	34	49	0
2015	1	1	4	AA	2450	N4XKAA	DFW	IAH	2050	56	56	0
2015	1	1	4	AA	2377	N559AA	DFW	ICT	1000	NA	NA	1
2015	1	1	4	AA	2300	N595AA	DFW	ICT	2230	162	159	0
2015	1	1	4	AA	376	N573AA	DFW	IND	745	-1	9	0
2015	1	1	4	AA	1129	N503AA	DFW	IND	1305	53	38	0
2015	1	1	4	AA	1385	N4YAAA	DFW	IND	1625	40	27	0
2015	1	1	4	AA	2466	N455AA	DFW	IND	1800	159	151	0
2015	1	1	4	AA	2276	N586AA	DFW	IND	1950	27	20	0
2015	1	1	4	AA	1162	N018AA	DFW	JAC	1740	45	74	0
2015	1	1	4	AA	2385	N467AA	DFW	JAX	840	-7	34	0
2015	1	1	4	AA	1030	N595AA	DFW	JAX	1115	-5	-7	0
2015	1	1	4	AA	386	N434AA	DFW	JAX	1430	129	126	0
2015	1	1	4	AA	2296	N479AA	DFW	JAX	1845	150	148	0
2015	1	1	4	AA	64	N3HXAA	DFW	JFK	1025	16	3	0
2015	1	1	4	AA	1480	N3KKAA	DFW	JFK	1630	16	12	0
2015	1	1	4	AA	1499	N854AA	DFW	LAS	730	205	210	0
2015	1	1	4	AA	1524	N424AA	DFW	LAS	915	NA	NA	1
2015	1	1	4	AA	1528	N475AA	DFW	LAS	1025	22	13	0
2015	1	1	4	AA	1239	N4YSAA	DFW	LAS	1235	30	22	0
2015	1	1	4	AA	1181	N3FEAA	DFW	LAS	1350	3	-5	0
2015	1	1	4	AA	2438	N4YNAA	DFW	LAS	1455	57	45	0
2015	1	1	4	AA	1337	N5EAAA	DFW	LAS	1600	101	92	0
2015	1	1	4	AA	1389	N437AA	DFW	LAS	1715	2	-11	0
2015	1	1	4	AA	27	N5DUAA	DFW	LAS	1850	39	29	0
2015	1	1	4	AA	2443	N568AA	DFW	LAS	2015	27	29	0
2015	1	1	4	AA	344	N4WPAA	DFW	LAS	2135	43	38	0
2015	1	1	4	AA	1335	N578AA	DFW	LAS	2240	18	37	0
2015	1	1	4	AA	2401	N858AA	DFW	LAX	655	NA	NA	1
2015	1	1	4	AA	2413	N357AA	DFW	LAX	800	128	129	0
2015	1	1	4	AA	2419	N855AA	DFW	LAX	925	17	35	0
2015	1	1	4	AA	2425	N850AA	DFW	LAX	1035	1	5	0
2015	1	1	4	AA	2433	N3ERAA	DFW	LAX	1220	1	-4	0
2015	1	1	4	AA	2437	N5BTAA	DFW	LAX	1305	16	4	0
2015	1	1	4	AA	2447	N5DGAA	DFW	LAX	1330	-1	-14	0
2015	1	1	4	AA	2449	N5DEAA	DFW	LAX	1400	3	-11	0
2015	1	1	4	AA	2479	N5FBAA	DFW	LAX	1435	7	-11	0
2015	1	1	4	AA	2461	N5FCAA	DFW	LAX	1550	26	10	0
2015	1	1	4	AA	2463	N5CGAA	DFW	LAX	1635	16	18	0
2015	1	1	4	AA	2469	N3BJAA	DFW	LAX	1735	25	13	0
2015	1	1	4	AA	2477	N855AA	DFW	LAX	1835	23	9	0
2015	1	1	4	AA	2489	N5CDAA	DFW	LAX	1940	1	10	0
2015	1	1	4	AA	2493	N3DPAA	DFW	LAX	2050	8	-13	0
2015	1	1	4	AA	2499	N3BCAA	DFW	LAX	2135	-1	-14	0
2015	1	1	4	AA	2497	N3DGAA	DFW	LAX	2225	98	106	0
2015	1	1	4	AA	1100	N3GWAA	DFW	LGA	600	-6	-5	0
2015	1	1	4	AA	1104	N3LAAA	DFW	LGA	655	-8	-22	0
2015	1	1	4	AA	1108	N3HKAA	DFW	LGA	750	-10	-10	0
2015	1	1	4	AA	1110	N3CKAA	DFW	LGA	830	-3	-13	0
